747,113,1950,12.4,DimGray,Alder,Koa,Rosewood,walnut,EMG 85 Active,EMG 85 Active,EMG 85 Active,False
21,10,1945,9.26,WhiteSmoke,Japanese Ash,Maple,Maple,walnut,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,False
89,1,1962,5.45,DarkGreen,Walnut,Wenge,Rosewood,walnut,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,False
751,65,1957,7.76,MintCream,Basswood,Koa,Maple,maple,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,False
512,82,1978,10.01,MediumSpringGreen,Maple,Rosewood,Rosewood,walnut,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,True
363,27,1989,12.1,SaddleBrown,Maple,Rosewood,Ebony,walnut,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,True
918,69,1946,9.75,DarkSalmon,Alder,Koa,Maple,maple,'57 Classic,'57 Classic,'57 Classic,False
657,88,1955,7.01,DarkSlateGray,Swamp Ash,Mahogany,Ebony,walnut,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,False
965,88,1994,6.81,PaleGreen,Korina,Maple,Ebony,maple,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,False
155,77,1979,8.81,LightSkyBlue,Korina,Mahogany,Rosewood,maple,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,True
535,116,1959,5.13,SpringGreen,Swamp Ash,Wenge,Rosewood,walnut,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,True
786,104,1949,8.26,Orange,Korina,Koa,Maple,maple,496 & 500T,496 & 500T,496 & 500T,False
434,111,1958,7.95,MediumBlue,Swamp Ash,Mahogany,Rosewood,walnut,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,False
73,74,1983,6.88,GoldenRod,Japanese Ash,Rosewood,Rosewood,maple,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,True
903,85,1996,7.15,Magenta,Alder,Koa,Rosewood,walnut,'57 Classic,'57 Classic,'57 Classic,True
656,61,1960,11.65,LightGreen,Maple,Koa,Maple,walnut,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,False
114,109,1971,10.73,PaleTurquoise,Maple,Wenge,Rosewood,walnut,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,True
1,120,1986,8.48,Cornsilk,Alder,Rosewood,Rosewood,maple,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,True
365,47,1960,5.77,FireBrick,Swamp Ash,Mahogany,Rosewood,maple,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,False
806,53,1996,9.72,Linen,Basswood,Wenge,Ebony,walnut,Burstbucker,Burstbucker,Burstbucker,False
693,55,1965,9.67,LightYellow,Basswood,Rosewood,Rosewood,maple,'57 Classic,'57 Classic,'57 Classic,False
29,51,1972,5.74,Chartreuse,Mahogany,Maple,Ebony,maple,Burstbucker,Burstbucker,Burstbucker,False
516,12,1950,5.71,Brown,Walnut,Koa,Rosewood,maple,Burstbucker,Burstbucker,Burstbucker,True
133,112,1974,5.81,DarkCyan,Mahogany,Mahogany,Maple,walnut,Fender Vintage,Fender Vintage,Fender Vintage,False
453,56,1989,10.9,OldLace,Korina,Koa,Rosewood,maple,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,True
108,43,1988,9.76,MediumSlateBlue,Mahogany,Koa,Ebony,walnut,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,True
776,107,1960,9.62,Plum,Alder,Rosewood,Rosewood,walnut,Burstbucker,Burstbucker,Burstbucker,False
323,58,1999,8.82,MediumOrchid,Swamp Ash,Rosewood,Ebony,maple,EMG 85 Active,EMG 85 Active,EMG 85 Active,False
866,56,1972,10.49,MidnightBlue,Walnut,Mahogany,Maple,maple,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,True
663,79,1949,5.55,LightGreen,Alder,Wenge,Rosewood,walnut,Dirty Fingers,Dirty Fingers,Dirty Fingers,False
31,9,1978,9.45,LightCoral,Swamp Ash,Wenge,Rosewood,walnut,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,True
294,107,1997,7.33,Ivory,Alder,Mahogany,Maple,walnut,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,False
356,59,1984,5.64,Moccasin,Basswood,Koa,Maple,walnut,EMG 85 Active,EMG 85 Active,EMG 85 Active,False
921,38,1966,7.68,Turquoise,Basswood,Koa,Ebony,walnut,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,True
753,6,1962,6.91,Tomato,Maple,Rosewood,Ebony,walnut,Dirty Fingers,Dirty Fingers,Dirty Fingers,True
206,70,1951,5.37,Lavender,Swamp Ash,Rosewood,Maple,maple,'57 Classic,'57 Classic,'57 Classic,True
759,110,1982,7.03,AntiqueWhite,Alder,Mahogany,Maple,maple,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,False
499,87,1979,10.7,WhiteSmoke,Alder,Koa,Ebony,walnut,Fender Vintage,Fender Vintage,Fender Vintage,True
864,49,1961,6.91,BlanchedAlmond,Walnut,Mahogany,Rosewood,maple,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,True
420,36,1967,9.45,LavenderBlush,Japanese Ash,Rosewood,Maple,maple,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,True
763,31,1983,8.2,MediumOrchid,Walnut,Mahogany,Rosewood,walnut,Dirty Fingers,Dirty Fingers,Dirty Fingers,False
44,119,1951,6.91,DeepPink,Korina,Rosewood,Maple,walnut,Dirty Fingers,Dirty Fingers,Dirty Fingers,False
36,54,1971,5.7,DarkSlateBlue,Mahogany,Wenge,Ebony,walnut,Dirty Fingers,Dirty Fingers,Dirty Fingers,False
925,84,1982,11.92,DarkGreen,Japanese Ash,Koa,Ebony,walnut,496 & 500T,496 & 500T,496 & 500T,False
970,56,1976,11.17,Cornsilk,Mahogany,Rosewood,Ebony,maple,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,True
971,85,1968,6.6,MintCream,Walnut,Rosewood,Ebony,walnut,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,False
696,111,1986,7.28,LightSkyBlue,Basswood,Koa,Rosewood,maple,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,False
255,62,1949,11.87,DodgerBlue,Maple,Mahogany,Maple,walnut,'57 Classic,'57 Classic,'57 Classic,True
712,104,1977,10.14,MediumSpringGreen,Walnut,Koa,Rosewood,walnut,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,False
144,63,1976,10.67,LightSteelBlue,Japanese Ash,Wenge,Rosewood,walnut,Dirty Fingers,Dirty Fingers,Dirty Fingers,True
34,91,1973,8.29,Khaki,Mahogany,Koa,Maple,maple,'57 Classic,'57 Classic,'57 Classic,False
242,79,1972,11.3,LightGreen,Swamp Ash,Rosewood,Ebony,maple,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,True
826,123,1966,9.82,DarkMagenta,Walnut,Mahogany,Rosewood,walnut,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,True
650,86,1978,5.39,DarkRed,Walnut,Rosewood,Rosewood,walnut,'57 Classic,'57 Classic,'57 Classic,False
63,1,1969,5.17,LightSalmon,Walnut,Koa,Ebony,walnut,'57 Classic,'57 Classic,'57 Classic,True
518,112,1956,11.62,DarkSalmon,Mahogany,Mahogany,Rosewood,maple,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,False
532,95,1946,6.95,Gray,Alder,Wenge,Maple,walnut,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,False
959,8,1992,8.66,PowderBlue,Maple,Koa,Maple,maple,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,True
311,6,1970,8.74,DarkSlateBlue,Maple,Wenge,Maple,walnut,490R & 490T,490R & 490T,490R & 490T,False
755,81,1955,10.37,Gainsboro,Japanese Ash,Mahogany,Ebony,maple,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,False
415,27,1945,9.61,DarkRed,Mahogany,Wenge,Ebony,walnut,Burstbucker,Burstbucker,Burstbucker,True
487,83,1970,6.74,SlateBlue,Mahogany,Mahogany,Maple,maple,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,True
164,57,1985,6.68,DarkGreen,Korina,Koa,Ebony,walnut,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,True
684,48,1974,12.27,DarkMagenta,Japanese Ash,Koa,Ebony,maple,496 & 500T,496 & 500T,496 & 500T,True
954,88,1963,6.98,Navy,Japanese Ash,Koa,Maple,maple,EMG 85 Active,EMG 85 Active,EMG 85 Active,False
716,48,1979,8.17,Cornsilk,Walnut,Rosewood,Rosewood,walnut,490R & 490T,490R & 490T,490R & 490T,True
700,100,1954,11.21,Lime,Maple,Maple,Rosewood,walnut,Dirty Fingers,Dirty Fingers,Dirty Fingers,False
222,77,1963,9.23,MediumSeaGreen,Swamp Ash,Mahogany,Maple,maple,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,False
458,99,1982,7.59,DarkRed,Mahogany,Rosewood,Maple,walnut,Burstbucker,Burstbucker,Burstbucker,False
697,67,1980,8.14,Black,Japanese Ash,Rosewood,Maple,maple,'57 Classic,'57 Classic,'57 Classic,True
889,94,1946,8.98,Cornsilk,Korina,Wenge,Maple,walnut,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,True
662,49,1992,6.97,DarkSeaGreen,Basswood,Wenge,Rosewood,walnut,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,True
266,99,1991,5.12,OliveDrab,Alder,Rosewood,Ebony,walnut,EMG 85 Active,EMG 85 Active,EMG 85 Active,False
875,75,1958,7.66,LimeGreen,Korina,Rosewood,Rosewood,walnut,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,False
42,97,1969,10.88,LightSkyBlue,Swamp Ash,Mahogany,Rosewood,walnut,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,False
952,71,1996,9.05,Ivory,Alder,Maple,Ebony,walnut,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,False
895,77,1966,9.43,OldLace,Swamp Ash,Rosewood,Maple,walnut,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,False
958,83,1982,8.69,DarkGray,Mahogany,Wenge,Rosewood,maple,'57 Classic,'57 Classic,'57 Classic,False
351,120,1973,12.02,HotPink,Alder,Rosewood,Rosewood,walnut,490R & 490T,490R & 490T,490R & 490T,False
655,40,1982,7.37,Fuchsia,Alder,Mahogany,Ebony,maple,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,False
395,112,1946,10.73,Brown,Korina,Wenge,Maple,walnut,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,True
39,71,1984,10.98,Pink,Walnut,Mahogany,Ebony,walnut,Burstbucker,Burstbucker,Burstbucker,True
547,70,1980,5.79,MediumOrchid,Swamp Ash,Rosewood,Maple,walnut,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,True
741,54,1985,8.3,ForestGreen,Basswood,Maple,Rosewood,walnut,'57 Classic,'57 Classic,'57 Classic,False
848,48,1987,9.77,DarkSeaGreen,Swamp Ash,Mahogany,Maple,maple,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,True
661,79,1957,11.23,LightCyan,Mahogany,Maple,Maple,maple,EMG 85 Active,EMG 85 Active,EMG 85 Active,True
49,75,1989,7.59,Brown,Maple,Mahogany,Maple,walnut,Fender Vintage,Fender Vintage,Fender Vintage,True
604,111,1990,12.06,Red,Alder,Maple,Rosewood,maple,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,True
575,94,1959,5.33,GhostWhite,Japanese Ash,Maple,Rosewood,maple,Fender Vintage,Fender Vintage,Fender Vintage,True
570,4,1968,9.18,Snow,Maple,Koa,Maple,walnut,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,True
860,27,1992,5.66,MediumAquaMarine,Korina,Maple,Ebony,maple,Burstbucker,Burstbucker,Burstbucker,True
814,38,1975,10.65,Lavender,Basswood,Mahogany,Ebony,walnut,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,True
307,122,1961,7.12,WhiteSmoke,Basswood,Wenge,Ebony,walnut,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,False
88,113,1967,5.72,PapayaWhip,Alder,Maple,Maple,walnut,Fender Vintage,Fender Vintage,Fender Vintage,True
22,79,1964,10.6,Khaki,Walnut,Koa,Ebony,walnut,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,False
364,24,1992,7.59,DarkBlue,Walnut,Koa,Maple,walnut,490R & 490T,490R & 490T,490R & 490T,False
345,26,1975,8.4,DarkSeaGreen,Japanese Ash,Rosewood,Rosewood,maple,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,True
191,8,1973,10.55,PowderBlue,Walnut,Wenge,Rosewood,maple,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,False
543,18,1979,11.56,SpringGreen,Swamp Ash,Koa,Maple,maple,EMG 85 Active,EMG 85 Active,EMG 85 Active,True
78,97,1970,5.71,IndianRed,Maple,Koa,Ebony,maple,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,False
289,13,1987,8.27,Fuchsia,Basswood,Wenge,Rosewood,maple,EMG 85 Active,EMG 85 Active,EMG 85 Active,True
124,66,1997,6.92,LightSeaGreen,Mahogany,Rosewood,Maple,walnut,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,False
829,38,1957,12.38,ForestGreen,Japanese Ash,Maple,Maple,walnut,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,False
781,77,1952,10.54,GoldenRod,Mahogany,Wenge,Rosewood,walnut,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,False
241,109,1964,6.63,DimGray,Basswood,Wenge,Ebony,maple,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,True
997,123,1995,7.43,DodgerBlue,Alder,Koa,Ebony,walnut,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,False
902,41,1986,11.69,Maroon,Korina,Wenge,Maple,walnut,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,True
833,97,1964,5.65,LightCyan,Basswood,Wenge,Maple,maple,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,False
227,29,1949,7.55,OrangeRed,Korina,Koa,Maple,walnut,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,False
906,42,1963,9.1,OliveDrab,Maple,Mahogany,Rosewood,maple,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,False
335,13,1994,6.34,Lavender,Japanese Ash,Koa,Ebony,maple,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,False
855,57,1969,10.09,SlateBlue,Walnut,Maple,Maple,maple,490R & 490T,490R & 490T,490R & 490T,False
418,99,1977,6.03,Ivory,Alder,Koa,Maple,maple,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,True
800,83,1999,5.25,OldLace,Swamp Ash,Wenge,Maple,maple,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,False
679,79,1982,8.73,LimeGreen,Mahogany,Rosewood,Rosewood,walnut,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,False
19,81,1964,11.07,GoldenRod,Mahogany,Mahogany,Maple,maple,496 & 500T,496 & 500T,496 & 500T,True
180,70,1951,8.1,Black,Walnut,Koa,Maple,walnut,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,True
746,14,1959,8.78,Red,Alder,Maple,Ebony,walnut,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,False
842,42,1996,5.02,Lavender,Maple,Koa,Maple,walnut,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,True
115,103,1957,6.55,FloralWhite,Mahogany,Maple,Rosewood,walnut,Dirty Fingers,Dirty Fingers,Dirty Fingers,False
369,97,1995,6.16,LawnGreen,Maple,Maple,Ebony,walnut,496 & 500T,496 & 500T,496 & 500T,True
834,74,1948,7.96,DarkBlue,Swamp Ash,Maple,Ebony,walnut,'57 Classic,'57 Classic,'57 Classic,True
839,22,1948,10.26,GreenYellow,Swamp Ash,Wenge,Ebony,maple,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,False
90,68,1988,9.35,Magenta,Swamp Ash,Rosewood,Ebony,walnut,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,True
482,58,1965,8.11,Fuchsia,Korina,Maple,Maple,walnut,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,True
57,35,1972,9.03,HoneyDew,Alder,Mahogany,Ebony,walnut,'57 Classic,'57 Classic,'57 Classic,False
804,32,1965,7.27,Moccasin,Mahogany,Koa,Maple,maple,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,False
642,36,1945,9.67,HoneyDew,Korina,Rosewood,Ebony,walnut,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,False
931,74,1979,12.3,Wheat,Basswood,Koa,Rosewood,walnut,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,False
302,4,1954,11.19,SaddleBrown,Alder,Maple,Rosewood,maple,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,False
711,65,1946,9.89,Lime,Maple,Mahogany,Rosewood,walnut,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,False
445,119,1955,7.79,Tomato,Alder,Rosewood,Maple,maple,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,False
170,23,1966,5.92,DarkBlue,Korina,Koa,Rosewood,walnut,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,True
136,101,1984,6.34,Purple,Alder,Maple,Rosewood,maple,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,True
760,112,1996,11.85,MintCream,Japanese Ash,Mahogany,Ebony,walnut,Dirty Fingers,Dirty Fingers,Dirty Fingers,True
546,112,1964,8.4,DarkCyan,Maple,Rosewood,Maple,maple,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,True
91,42,1988,12.3,ForestGreen,Walnut,Maple,Rosewood,walnut,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,True
277,3,1988,10.4,DarkMagenta,Basswood,Rosewood,Ebony,walnut,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,False
640,108,1998,11.13,DarkKhaki,Maple,Maple,Rosewood,walnut,496 & 500T,496 & 500T,496 & 500T,False
526,62,1958,7.71,LightPink,Maple,Rosewood,Rosewood,maple,Dirty Fingers,Dirty Fingers,Dirty Fingers,True
216,103,1951,6.55,CornflowerBlue,Mahogany,Maple,Ebony,maple,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,True
981,27,1958,12.44,Lime,Swamp Ash,Rosewood,Maple,maple,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,False
705,83,1946,7.72,LightSteelBlue,Basswood,Mahogany,Maple,walnut,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,False
119,126,1960,12.26,DarkRed,Japanese Ash,Mahogany,Ebony,maple,Fender Vintage,Fender Vintage,Fender Vintage,True
275,107,1978,11.87,NavajoWhite,Walnut,Mahogany,Maple,walnut,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,False
996,33,1960,6.15,OldLace,Mahogany,Wenge,Maple,maple,Dirty Fingers,Dirty Fingers,Dirty Fingers,True
772,114,1953,7.79,Coral,Basswood,Mahogany,Ebony,walnut,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,False
809,67,1989,9.25,DarkSlateBlue,Alder,Mahogany,Maple,walnut,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,False
128,92,1998,7.21,DarkCyan,Japanese Ash,Rosewood,Ebony,maple,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,False
58,61,1998,8.14,SeaGreen,Korina,Koa,Rosewood,maple,Fender Vintage,Fender Vintage,Fender Vintage,False
475,23,1970,11.55,MediumPurple,Basswood,Wenge,Maple,walnut,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,True
999,8,1963,5.46,Indigo,Alder,Maple,Ebony,maple,Burstbucker,Burstbucker,Burstbucker,True
263,71,1998,5.31,Maroon,Alder,Mahogany,Ebony,maple,'57 Classic,'57 Classic,'57 Classic,False
928,12,1950,10.04,Orange,Korina,Rosewood,Rosewood,maple,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,True
151,78,1969,9.9,DarkSlateBlue,Alder,Koa,Ebony,maple,'57 Classic,'57 Classic,'57 Classic,True
881,76,1958,7.82,Cyan,Walnut,Koa,Ebony,maple,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,True
695,110,1982,5.59,Khaki,Basswood,Mahogany,Rosewood,walnut,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,False
471,22,1993,12.42,GreenYellow,Alder,Mahogany,Ebony,walnut,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,True
897,28,1995,8.24,Cornsilk,Basswood,Rosewood,Rosewood,walnut,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,True
205,8,1974,10.29,Lime,Walnut,Mahogany,Ebony,walnut,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,False
218,28,1988,9.58,SlateBlue,Walnut,Mahogany,Maple,walnut,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,True
899,11,1990,7.5,Linen,Basswood,Koa,Rosewood,walnut,Burstbucker,Burstbucker,Burstbucker,False
704,81,1978,9.6,AntiqueWhite,Swamp Ash,Maple,Ebony,walnut,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,True
193,3,1970,7.34,DarkSlateBlue,Mahogany,Koa,Ebony,maple,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,False
17,100,1999,6.3,Pink,Alder,Rosewood,Ebony,maple,490R & 490T,490R & 490T,490R & 490T,True
14,52,1986,8.63,LimeGreen,Alder,Rosewood,Ebony,walnut,496 & 500T,496 & 500T,496 & 500T,True
77,48,1946,9.22,BlueViolet,Japanese Ash,Rosewood,Rosewood,maple,Fender Vintage,Fender Vintage,Fender Vintage,True
157,94,1972,6,DeepPink,Swamp Ash,Mahogany,Rosewood,maple,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,True
540,57,1985,7.34,SandyBrown,Alder,Mahogany,Maple,maple,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,True
986,116,1998,11.56,Cornsilk,Basswood,Wenge,Ebony,maple,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,False
359,78,1947,6.87,DarkOrange,Basswood,Wenge,Rosewood,maple,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,True
651,68,1957,10.61,BlanchedAlmond,Swamp Ash,Rosewood,Rosewood,maple,EMG 85 Active,EMG 85 Active,EMG 85 Active,False
501,112,1966,5.68,Aquamarine,Swamp Ash,Koa,Maple,maple,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,False
436,34,1967,5.11,SandyBrown,Mahogany,Koa,Rosewood,walnut,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,False
665,66,1972,7.79,White,Japanese Ash,Rosewood,Maple,maple,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,True
818,47,1971,8.76,Snow,Alder,Maple,Maple,walnut,Burstbucker,Burstbucker,Burstbucker,False
880,89,1978,7.42,LightCoral,Japanese Ash,Wenge,Rosewood,maple,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,True
251,115,1993,5.1,Salmon,Japanese Ash,Wenge,Rosewood,walnut,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,True
272,8,1986,11.39,LightYellow,Alder,Maple,Maple,walnut,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,False
310,77,1952,7.19,SandyBrown,Maple,Rosewood,Maple,walnut,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,False
13,75,1966,10.3,LightBlue,Maple,Rosewood,Maple,maple,EMG 85 Active,EMG 85 Active,EMG 85 Active,True
562,93,1999,7.51,Teal,Korina,Rosewood,Rosewood,maple,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,True
764,104,1959,5.97,GhostWhite,Japanese Ash,Rosewood,Maple,maple,Dirty Fingers,Dirty Fingers,Dirty Fingers,False
991,120,1990,8.38,IndianRed,Korina,Mahogany,Rosewood,walnut,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,False
